nodes,,,
index,x,y,offRoadAccess,
2418.0,-73.8711908,40.83967140000001,1.0
2419.0,-73.836396,40.82240899999999,1.0
2420.0,-73.88428600000002,40.88125499999999,1.0
2421.0,-73.882087,40.88313300000001,1.0
2422.0,-73.850096,40.864627,1.0
2423.0,-73.849902,40.864863199999995,1.0
2424.0,-73.8497219,40.865082400000006,1.0
2425.0,-73.849525,40.865322000000006,1.0
2426.0,-73.8451913,40.8699302,1.0
2427.0,-73.8454118,40.8696573,1.0
2428.0,-73.9085969,40.8063957,1.0
2429.0,-73.9082144,40.80715090000001,1.0
2430.0,-73.9080281,40.80766130000001,1.0
2431.0,-73.91946250000001,40.830478799999995,1.0
2432.0,-73.8608603,40.836465000000004,1.0
2433.0,-73.867068,40.896914,1.0
2434.0,-73.867195,40.897592,1.0
2435.0,-73.867573,40.89963100000001,1.0
2436.0,-73.86770100000001,40.900312,1.0
2437.0,-73.867827,40.90099,1.0
2438.0,-73.8682294,40.902385200000005,1.0
2439.0,-73.8753981,40.8376614,1.0
2440.0,-73.87593630000002,40.837871199999995,1.0
2441.0,-73.8355054,40.827736200000004,1.0
2442.0,-73.8316853,40.826545800000005,1.0
2443.0,-73.87787000000002,40.839991500000004,1.0
2444.0,-73.8780068,40.83955869999999,1.0
2445.0,-73.8932,40.824008,1.0
2446.0,-73.898624,40.905662,1.0
2447.0,-73.8611224,40.8375815,1.0
2448.0,-73.862292,40.835573,1.0
2449.0,-73.8521737,40.858492700000006,1.0
2450.0,-73.85209100000002,40.86106300000001,1.0
2451.0,-73.852281,40.862613100000004,1.0
2452.0,-73.851767,40.87115899999999,1.0
2453.0,-73.8516637,40.8726676,1.0
2454.0,-73.8512437,40.8728054,1.0
2455.0,-73.8521352,40.8744555,1.0
2456.0,-73.9246129,40.821025,1.0
2457.0,-73.923371,40.8231,1.0
2458.0,-73.92121450000002,40.82632449999999,1.0
2459.0,-73.8602491,40.83884220000001,1.0
2460.0,-73.860535,40.838133,1.0
2461.0,-73.90846380000002,40.8656583,1.0
2462.0,-73.9057278,40.87314839999999,1.0
2463.0,-73.904708,40.874617,1.0
2464.0,-73.9040341,40.8762017,1.0
2465.0,-73.9039504,40.8762887,1.0
2466.0,-73.833757,40.851854,1.0
2467.0,-73.831961,40.851737,1.0
2468.0,-73.831054,40.851687,1.0
2469.0,-73.82999030000002,40.85162400000001,1.0
2470.0,-73.84806200000001,40.85323900000001,1.0
2471.0,-73.84312280000002,40.8529476,1.0
2472.0,-73.8296611,40.851636600000006,1.0
2473.0,-73.8271699,40.851732199999994,1.0
2474.0,-73.8674108,40.840296,1.0
2475.0,-73.867355,40.839043000000004,1.0
2476.0,-73.866355,40.831874,1.0
2477.0,-73.866547,40.832950000000004,1.0
2478.0,-73.8667969,40.83483939999999,1.0
2479.0,-73.862899,40.81701600000001,1.0
2480.0,-73.8631846,40.8182484,1.0
2481.0,-73.9044136,40.8517015,1.0
2482.0,-73.905562,40.85193700000001,1.0
2483.0,-73.850178,40.854474,1.0
2484.0,-73.848901,40.85528899999999,1.0
2485.0,-73.7837819,40.8400318,1.0
2486.0,-73.8441601,40.8891844,1.0
2487.0,-73.84688,40.8963091,1.0
2488.0,-73.8478567,40.8988582,1.0
2489.0,-73.83400070000002,40.8680539,1.0
2490.0,-73.834891,40.8698773,1.0
2491.0,-73.8242172,40.86475850000001,1.0
2492.0,-73.86864100000001,40.8566199,1.0
2493.0,-73.9069786,40.8485925,1.0
2494.0,-73.908304,40.848848000000004,1.0
2495.0,-73.909451,40.84907900000001,1.0
2496.0,-73.91114069999999,40.849423600000016,1.0
2497.0,-73.8251964,40.841183400000006,1.0
2498.0,-73.8251915,40.84271100000001,1.0
2499.0,-73.84721,40.84648899999999,1.0
2500.0,-73.854907,40.8611157,1.0
2501.0,-73.854849,40.862981100000006,1.0
2502.0,-73.854768,40.865424,1.0
2503.0,-73.89889500000001,40.818534,1.0
2504.0,-73.914873,40.851047,1.0
2505.0,-73.8744584,40.829054600000006,1.0
2506.0,-73.8436733,40.85469400000001,1.0
2507.0,-73.842054,40.854437,1.0
2508.0,-73.8486209,40.8510832,1.0
2509.0,-73.849422,40.852119,1.0
2510.0,-73.850408,40.853382,1.0
2511.0,-73.85192,40.855321,1.0
2512.0,-73.8524622,40.85605029999999,1.0
2513.0,-73.852891,40.865387999999996,1.0
2514.0,-73.853109,40.85840489999999,1.0
2515.0,-73.8530296,40.8610861,1.0
2516.0,-73.852704,40.871177,1.0
2517.0,-73.852657,40.872992,1.0
2518.0,-73.909586,40.806326,1.0
2519.0,-73.9096937,40.8059404,1.0
2520.0,-73.907764,40.811398999999994,1.0
2521.0,-73.90725269999999,40.81285870000001,1.0
2522.0,-73.8902997,40.8825722,1.0
2523.0,-73.848742,40.852644,1.0
2524.0,-73.901202,40.834452,1.0
2525.0,-73.900565,40.833616,1.0
2526.0,-73.8540375,40.8085949,1.0
2527.0,-73.85472280000002,40.811600000000006,1.0
2528.0,-73.82515180000001,40.84333,1.0
2529.0,-73.8240954,40.844233700000004,1.0
2530.0,-73.885165,40.883632,1.0
2531.0,-73.843874,40.855428,1.0
2532.0,-73.8413883,40.85503010000001,1.0
2533.0,-73.90703100000002,40.82828000000001,1.0
2534.0,-73.921062,40.83235500000001,1.0
2535.0,-73.9200419,40.8320116,1.0
2536.0,-73.90508,40.82711400000001,1.0
2537.0,-73.904293,40.82692,1.0
2538.0,-73.8555841,40.810531899999994,1.0
2539.0,-73.8557738,40.8114668,1.0
2540.0,-73.843382,40.864317000000014,1.0
2541.0,-73.8965186,40.828835899999994,1.0
2542.0,-73.78572020000001,40.8451566,1.0
2543.0,-73.82723100000001,40.83648699999999,1.0
2544.0,-73.829077,40.842299,1.0
2545.0,-73.82148890000002,40.83322269999999,1.0
2546.0,-73.8209498,40.8333479,1.0
2547.0,-73.8200689,40.833553300000005,1.0
2548.0,-73.8183448,40.8339627,1.0
2549.0,-73.831316,40.828646,1.0
2550.0,-73.8297381,40.8294249,1.0
2551.0,-73.8289464,40.8298097,1.0
2552.0,-73.82815330000001,40.830201200000005,1.0
2553.0,-73.827372,40.830582,1.0
2554.0,-73.8725988,40.8537715,1.0
2555.0,-73.8843092,40.8393125,1.0
2556.0,-73.88391910000001,40.8394179,1.0
2557.0,-73.8197159,40.8902396,1.0
2558.0,-73.8198858,40.890136500000004,1.0
2559.0,-73.9040158,40.8775935,0.0
2560.0,-73.8966324,40.9101937,1.0
2561.0,-73.9317047,40.832139000000005,1.0
2562.0,-73.930355,40.834505,1.0
2563.0,-73.927619,40.837721000000016,1.0
2564.0,-73.9106222,40.8554589,1.0
2565.0,-73.9098376,40.85686700000001,1.0
2566.0,-73.92287660000001,40.844483200000006,1.0
2567.0,-73.9229609,40.8443052,1.0
2568.0,-73.893891,40.80905,1.0
2569.0,-73.89289500000001,40.809197,1.0
2570.0,-73.884461,40.854152,1.0
2571.0,-73.884002,40.855057,1.0
2572.0,-73.88327,40.85602800000001,1.0
2573.0,-73.8292859,40.8519176,1.0
2574.0,-73.850766,40.81723,1.0
2575.0,-73.8624504,40.898077300000004,1.0
2576.0,-73.864056,40.897931000000014,1.0
2577.0,-73.8764546,40.896871,1.0
2578.0,-73.85944370000001,40.895790999999996,1.0
2579.0,-73.85655800000002,40.89487510000001,1.0
2580.0,-73.85484650000001,40.8943317,1.0
2581.0,-73.8536728,40.893959100000004,1.0
2582.0,-73.852592,40.893616,1.0
2583.0,-73.85620280000002,40.8421846,1.0
2584.0,-73.8561854,40.8420955,1.0
2585.0,-73.8372447,40.8573664,1.0
2586.0,-73.8371788,40.8590302,1.0
2587.0,-73.8371227,40.8607832,1.0
2588.0,-73.8370613,40.862661300000006,1.0
2589.0,-73.8856691,40.87887880000001,1.0
2590.0,-73.88550240000001,40.8775489,1.0
2591.0,-73.906448,40.853474,1.0
2592.0,-73.905602,40.85314900000001,1.0
2593.0,-73.9052647,40.85302490000001,1.0
2594.0,-73.82400300000002,40.83034,1.0
2595.0,-73.82630000000002,40.833037000000004,1.0
2596.0,-73.832529,40.84095,1.0
2597.0,-73.9123686,40.879358200000006,1.0
2598.0,-73.911138,40.880293,1.0
2599.0,-73.8968905,40.9010403,1.0
2600.0,-73.8988246,40.9012655,1.0
2601.0,-73.8459941,40.89650360000001,1.0
2602.0,-73.846968,40.89905199999999,1.0
2603.0,-73.8358044,40.873763000000004,1.0
2604.0,-73.8349002,40.8719133,1.0
2605.0,-73.8333514,40.86869380000001,1.0
2606.0,-73.8429623,40.888804499999985,1.0
2607.0,-73.839652,40.880926,1.0
2608.0,-73.9076849,40.8976069,1.0
2609.0,-73.9114764,40.8896306,1.0
2610.0,-73.8482129,40.851084699999994,1.0
2611.0,-73.84811,40.85261199999999,1.0
2612.0,-73.848288,40.85473100000001,1.0
2613.0,-73.849483,40.855815,1.0
2614.0,-73.850096,40.856347,1.0
2615.0,-73.89558100000002,40.856246000000006,1.0
2616.0,-73.89477600000001,40.85593,1.0
2617.0,-73.8947111,40.85590380000001,1.0
2618.0,-73.885543,40.851998,1.0
2619.0,-73.886384,40.852243,1.0
2620.0,-73.888073,40.852734,1.0
2621.0,-73.888912,40.85297899999999,1.0
2622.0,-73.8896236,40.8531867,1.0
2623.0,-73.90368760000001,40.8587165,1.0
2624.0,-73.9027782,40.858391299999994,1.0
2625.0,-73.90191310000002,40.8580938,1.0
2626.0,-73.9009391,40.857758900000015,1.0
2627.0,-73.9001414,40.8574846,1.0
2628.0,-73.8348107,40.8835658,1.0
2629.0,-73.85261,40.877855,1.0
2630.0,-73.851384,40.878476,1.0
2631.0,-73.848331,40.879999999999995,1.0
2632.0,-73.848066,40.88016100000001,1.0
2633.0,-73.844753,40.8797502,1.0
2634.0,-73.905014,40.8525426,1.0
2635.0,-73.903902,40.8523099,1.0
2636.0,-73.9173931,40.844949,1.0
2637.0,-73.91740020000002,40.844937599999994,1.0
2638.0,-73.917455,40.8441507,1.0
2639.0,-73.9179352,40.84306970000001,1.0
2640.0,-73.9179873,40.842654599999996,1.0
2641.0,-73.9179749,40.8422394,1.0
2642.0,-73.917952,40.841879,1.0
2643.0,-73.899303,40.871244000000004,1.0
2644.0,-73.8977984,40.8708403,1.0
2645.0,-73.9098591,40.8600997,1.0
2646.0,-73.85772940000001,40.8654779,1.0
2647.0,-73.857661,40.867715,1.0
2648.0,-73.850889,40.84275300000001,1.0
2649.0,-73.9099045,40.8212481,1.0
2650.0,-73.9111732,40.8215038,1.0
2651.0,-73.9229868,40.82608530000001,1.0
2652.0,-73.92313140000002,40.826125299999994,1.0
2653.0,-73.9117739,40.82206390000001,1.0
2654.0,-73.9128742,40.8224443,1.0
2655.0,-73.9145046,40.82294460000001,1.0
2656.0,-73.9162152,40.8234695,1.0
2657.0,-73.9175705,40.8238867,1.0
2658.0,-73.8462692,40.8891107,1.0
2659.0,-73.84910520000001,40.8900098,1.0
2660.0,-73.8519896,40.89092920000001,1.0
2661.0,-73.85486620000002,40.8918455,1.0
2662.0,-73.8577307,40.89275210000001,1.0
2663.0,-73.902405,40.878022,1.0
2664.0,-73.915576,40.88360600000001,1.0
2665.0,-73.9167841,40.8839842,1.0
2666.0,-73.9006786,40.87567359999999,1.0
2667.0,-73.8271041,40.8316969,1.0
2668.0,-73.891111,40.858385,1.0
2669.0,-73.892223,40.858833,1.0
2670.0,-73.825982,40.83041699999999,1.0
2671.0,-73.89651,40.9063382,1.0
2672.0,-73.9041,40.906862,1.0
2673.0,-73.848341,40.82036299999999,1.0
2674.0,-73.84528230000001,40.8207873,1.0
2675.0,-73.7882424,40.8508513,1.0
2676.0,-73.7869763,40.84859740000001,1.0
2677.0,-73.7868965,40.8483803,1.0
2678.0,-73.8665836,40.85787440000001,1.0
2679.0,-73.866805,40.85095,1.0
2680.0,-73.866694,40.85447700000001,1.0
2681.0,-73.8666343,40.8566504,1.0
2682.0,-73.85156700000002,40.880825,1.0
2683.0,-73.84973500000001,40.883555,1.0
2684.0,-73.85237099999999,40.884398,1.0
2685.0,-73.855104,40.885271,1.0
2686.0,-73.857986,40.886191,1.0
2687.0,-73.8608562,40.8871026,1.0
2688.0,-73.84958500000002,40.883345,1.0
2689.0,-73.8530862,40.827180799999994,1.0
2690.0,-73.8532631,40.827927800000005,1.0
2691.0,-73.853594,40.82935899999999,1.0
2692.0,-73.8539923,40.8310632,1.0
2693.0,-73.8541199,40.8315821,1.0
2694.0,-73.8544347,40.83296060000001,1.0
2695.0,-73.8546535,40.8339133,1.0
2696.0,-73.82442759999999,40.841242900000005,1.0
2697.0,-73.9164575,40.8519111,1.0
2698.0,-73.894802,40.81253199999999,1.0
2699.0,-73.892881,40.811738,1.0
2700.0,-73.9075421,40.84511360000001,1.0
2701.0,-73.9073954,40.846789,1.0
2702.0,-73.9073365,40.847779300000006,1.0
2703.0,-73.886734,40.859261000000004,1.0
2704.0,-73.887632,40.858226,1.0
2705.0,-73.889203,40.856422,1.0
2706.0,-73.8904511,40.85508020000001,1.0
2707.0,-73.88281,40.846278999999996,1.0
2708.0,-73.883478,40.845498,1.0
2709.0,-73.92810800000001,40.830997,1.0
2710.0,-73.9290432,40.8312971,1.0
2711.0,-73.850523,40.842789999999994,1.0
2712.0,-73.844581,40.838536,1.0
2713.0,-73.82417620000001,40.81840909999999,1.0
2714.0,-73.8232835,40.81871410000001,1.0
2715.0,-73.8207265,40.81958730000001,1.0
2716.0,-73.8190048,40.82016900000001,1.0
2717.0,-73.8180869,40.82048520000001,1.0
2718.0,-73.8168887,40.8208978,1.0
2719.0,-73.8866689,40.8842813,1.0
2720.0,-73.89537600000001,40.860744,1.0
2721.0,-73.89579,40.859748,1.0
2722.0,-73.82931100000002,40.832768,1.0
2723.0,-73.817427,40.8173,1.0
2724.0,-73.818111,40.81866200000001,1.0
2725.0,-73.8224166,40.8242976,1.0
2726.0,-73.854718,40.81594200000001,1.0
2727.0,-73.846087,40.81310349999998,1.0
2728.0,-73.8466307,40.8130407,1.0
2729.0,-73.8660147,40.8352187,1.0
2730.0,-73.8650777,40.8353498,1.0
2731.0,-73.8631578,40.8355308,1.0
2732.0,-73.8313128,40.884717200000004,1.0
2733.0,-73.8312258,40.8870744,1.0
2734.0,-73.818618,40.887716,1.0
2735.0,-73.923093,40.81669800000001,1.0
2736.0,-73.841271,40.88219200000001,1.0
2737.0,-73.84217200000002,40.88398899999999,1.0
2738.0,-73.86357200000002,40.828049,1.0
2739.0,-73.8640603,40.8301823,1.0
2740.0,-73.8645665,40.83240060000001,1.0
2741.0,-73.8650044,40.8349173,1.0
2742.0,-73.8607382,40.81593079999999,1.0
2743.0,-73.825371,40.8202239,1.0
2744.0,-73.8227514,40.8211189,1.0
2745.0,-73.82185220000001,40.821426100000004,1.0
2746.0,-73.8210323,40.82170630000001,1.0
2747.0,-73.8209941,40.8217193,1.0
2748.0,-73.82014510000002,40.8220094,1.0
2749.0,-73.8196361,40.8222144,1.0
2750.0,-73.9165531,40.843826,1.0
2751.0,-73.9154452,40.8433705,1.0
2752.0,-73.8691607,40.853661,1.0
2753.0,-73.8677303,40.8536607,1.0
2754.0,-73.8176973,40.85962880000001,1.0
2755.0,-73.8164687,40.86110560000001,1.0
2756.0,-73.81292620000002,40.865882000000006,1.0
2757.0,-73.81329459999999,40.86599619999999,1.0
2758.0,-73.813206,40.86441270000001,1.0
2759.0,-73.8038731,40.861415599999994,1.0
2760.0,-73.81503430000001,40.863178399999995,1.0
2761.0,-73.81406700000001,40.8642756,1.0
2762.0,-73.7844772,40.8418776,1.0
2763.0,-73.821405,40.842875,1.0
2764.0,-73.821325,40.844165100000005,1.0
2765.0,-73.8211633,40.8462511,1.0
2766.0,-73.85788900000001,40.84736490000001,1.0
2767.0,-73.859425,40.849324,1.0
2768.0,-73.860937,40.85126000000001,1.0
2769.0,-73.86112939999998,40.85150959999999,1.0
2770.0,-73.86113299999998,40.851172000000005,1.0
2771.0,-73.86112110000002,40.8522869,1.0
2772.0,-73.8609843,40.8541881,1.0
2773.0,-73.889372,40.87338200000001,1.0
2774.0,-73.8887323,40.872847,1.0
2775.0,-73.821265,40.889132,1.0
2776.0,-73.9014349,40.8481032,1.0
2777.0,-73.9015143,40.8481079,1.0
2778.0,-73.855267,40.89534100000001,1.0
2779.0,-73.8534355,40.89811280000001,1.0
2780.0,-73.852233,40.899640000000005,1.0
2781.0,-73.850663,40.901636,1.0
2782.0,-73.8495623,40.9030526,1.0
2783.0,-73.8793752,40.88522410000001,1.0
2784.0,-73.878471,40.88485899999999,1.0
2785.0,-73.877607,40.884523,1.0
2786.0,-73.86550530000001,40.879313499999995,1.0
2787.0,-73.8652514,40.8791882,1.0
2788.0,-73.863869,40.87880799999999,1.0
2789.0,-73.861624,40.878252999999994,1.0
2790.0,-73.854446,40.876183,1.0
2791.0,-73.8514347,40.87498540000001,1.0
2792.0,-73.818633,40.888895000000005,1.0
2793.0,-73.817493,40.889233000000004,1.0
2794.0,-73.81664450000001,40.88930119999999,1.0
2795.0,-73.887736,40.877033999999995,1.0
2796.0,-73.8855178,40.87740940000001,1.0
2797.0,-73.9072514,40.877524400000006,1.0
2798.0,-73.8651297,40.84247899999999,1.0
2799.0,-73.9251653,40.84427410000001,1.0
2800.0,-73.92730150000001,40.84233059999999,1.0
2801.0,-73.8347511,40.8848364,1.0
2802.0,-73.8687163,40.8524242,1.0
2803.0,-73.86776780000001,40.8524133,1.0
2804.0,-73.865819,40.8523764,1.0
2805.0,-73.863,40.8523227,1.0
2806.0,-73.8195553,40.8322999,1.0
2807.0,-73.8977922,40.81724,1.0
2808.0,-73.8992191,40.8158542,1.0
2809.0,-73.90012,40.815084,1.0
2810.0,-73.9022216,40.8144951,1.0
2811.0,-73.8926971,40.8323755,1.0
2812.0,-73.8965562,40.8165085,1.0
2813.0,-73.82163080000001,40.8159198,1.0
2814.0,-73.8222743,40.816998500000004,1.0
2815.0,-73.868077,40.87713899999999,1.0
2816.0,-73.8659247,40.8786052,1.0
2817.0,-73.8663835,40.8780853,1.0
2818.0,-73.8920725,40.83083380000001,1.0
2819.0,-73.891801,40.830446400000014,1.0
2820.0,-73.85021190000002,40.8610279,1.0
2821.0,-73.8501509,40.86289360000001,1.0
2822.0,-73.852483,40.879463,1.0
2823.0,-73.857202,40.822155,1.0
2824.0,-73.856711,40.820019,1.0
2825.0,-73.86996,40.822359999999996,1.0
2826.0,-73.867901,40.821747,1.0
2827.0,-73.8612043,40.8260866,1.0
2828.0,-73.861717,40.82829650000001,1.0
2829.0,-73.8602014,40.8217631,1.0
2830.0,-73.8607026,40.8239579,1.0
2831.0,-73.86103990000001,40.8254213,1.0
2832.0,-73.91002850000001,40.81343830000001,1.0
2833.0,-73.909521,40.81482410000001,1.0
2834.0,-73.9092197,40.8156904,1.0
2835.0,-73.904922,40.82528700000001,1.0
2836.0,-73.90575670000001,40.8233463,1.0
2837.0,-73.79185010000002,40.85572470000001,1.0
2838.0,-73.7923719,40.8559129,1.0
2839.0,-73.7829067,40.8376642,1.0
2840.0,-73.7830184,40.8379559,1.0
2841.0,-73.919907,40.83432299999999,1.0
2842.0,-73.9185843,40.8338729,1.0
2843.0,-73.877614,40.88066,1.0
2844.0,-73.9117332,40.8881949,1.0
2845.0,-73.913117,40.8882904,1.0
2846.0,-73.8893637,40.8534748,1.0
2847.0,-73.888652,40.8535046,1.0
2848.0,-73.888191,40.853618,1.0
2849.0,-73.887561,40.853778000000005,1.0
2850.0,-73.8855947,40.85424569999999,1.0
2851.0,-73.8498464,40.8915508,1.0
2852.0,-73.850637,40.893643,1.0
2853.0,-73.8512835,40.8953279,1.0
2854.0,-73.851965,40.897095,1.0
2855.0,-73.9168778,40.8016036,0.0
2856.0,-73.91667030000002,40.8018812,0.0
2857.0,-73.81761780000001,40.88969370000001,1.0
2858.0,-73.8815146,40.838151999999994,1.0
2859.0,-73.881611,40.83820600000001,1.0
2860.0,-73.8825817,40.8387502,1.0
2861.0,-73.8833441,40.8391776,1.0
2862.0,-73.88372060000002,40.83938770000001,1.0
2863.0,-73.8838161,40.8394414,1.0
2864.0,-73.784952,40.8431671,1.0
2865.0,-73.897711,40.860197,1.0
2866.0,-73.89822640000001,40.8590952,1.0
2867.0,-73.898507,40.858446,1.0
2868.0,-73.8990689,40.8571158,1.0
2869.0,-73.899672,40.855669,1.0
2870.0,-73.9002574,40.8543047,1.0
2871.0,-73.9009261,40.85286459999999,1.0
2872.0,-73.90145010000002,40.8508148,1.0
2873.0,-73.866991,40.84866139999999,1.0
2874.0,-73.8661064,40.848544800000006,1.0
2875.0,-73.86998760000002,40.836675899999996,1.0
2876.0,-73.86712200000001,40.836740000000006,1.0
2877.0,-73.8348289,40.85347240000001,1.0
2878.0,-73.83389790000001,40.8544898,1.0
2879.0,-73.8329826,40.85491780000001,1.0
2880.0,-73.8315838,40.8553906,1.0
2881.0,-73.8312703,40.855443,1.0
2882.0,-73.83434190000001,40.854590900000005,0.0
2883.0,-73.82657610000001,40.8621873,1.0
2884.0,-73.8260092,40.8627914,1.0
2885.0,-73.9300946,40.8102333,1.0
2886.0,-73.9284174,40.8115242,1.0
2887.0,-73.82936300000001,40.839579,1.0
2888.0,-73.830034,40.842177,1.0
2889.0,-73.8934487,40.8653702,1.0
2890.0,-73.8941614,40.86608210000001,1.0
2891.0,-73.8954458,40.86661000000001,1.0
2892.0,-73.87956,40.87573,1.0
2893.0,-73.83566440000001,40.8386625,1.0
2894.0,-73.833766,40.83957300000001,1.0
2895.0,-73.8725313,40.89953299999999,1.0
2896.0,-73.8699357,40.90087450000001,1.0
2897.0,-73.9031156,40.81601669999999,1.0
2898.0,-73.9026185,40.8153061,1.0
2899.0,-73.90144650000002,40.81290559999999,1.0
2900.0,-73.886873,40.855202,1.0
2901.0,-73.885329,40.857028,1.0
2902.0,-73.8843388,40.8582073,1.0
2903.0,-73.888782,40.851341,1.0
2904.0,-73.89046,40.84893300000001,1.0
2905.0,-73.8913396,40.8474723,1.0
2906.0,-73.8918751,40.8465761,1.0
2907.0,-73.89224030000001,40.845965799999995,1.0
2908.0,-73.8913428,40.8183343,1.0
2909.0,-73.891002,40.81813,1.0
2910.0,-73.889872,40.8165483,1.0
2911.0,-73.88985540000002,40.8164857,1.0
2912.0,-73.848645,40.883991599999995,1.0
2913.0,-73.845308,40.88348400000001,1.0
2914.0,-73.78596,40.8458383,1.0
2915.0,-73.8418202,40.8681782,1.0
2916.0,-73.84231230000002,40.86885130000001,1.0
2917.0,-73.846235,40.84449,1.0
2918.0,-73.845541,40.844981,1.0
2919.0,-73.8446108,40.84636890000001,1.0
2920.0,-73.873483,40.87885500000001,1.0
2921.0,-73.85064,40.855074,1.0
2922.0,-73.905329,40.85964400000001,1.0
2923.0,-73.904475,40.859342,1.0
2924.0,-73.9035143,40.85900959999999,1.0
2925.0,-73.8433972,40.8526518,1.0
2926.0,-73.854827,40.903549999999996,1.0
2927.0,-73.854053,40.903194,1.0
2928.0,-73.8515371,40.90203450000001,1.0
2929.0,-73.841686,40.865179999999995,1.0
2930.0,-73.841649,40.866116999999996,1.0
2931.0,-73.841633,40.866797,1.0
2932.0,-73.8416105,40.8677819,1.0
2933.0,-73.82311800000001,40.83932600000001,1.0
2934.0,-73.892898,40.8830839,1.0
2935.0,-73.8940913,40.8852324,1.0
2936.0,-73.819934,40.81651399999999,1.0
2937.0,-73.819078,40.816812000000006,1.0
2938.0,-73.818306,40.817064,1.0
2939.0,-73.816371,40.817595000000004,1.0
2940.0,-73.9046986,40.85706499999999,1.0
2941.0,-73.90566,40.857399,1.0
2942.0,-73.8167055,40.8888552,1.0
2943.0,-73.81662450000002,40.8894192,1.0
2944.0,-73.91352,40.819542,1.0
2945.0,-73.9142598,40.8197459,1.0
2946.0,-73.915902,40.820175000000006,1.0
2947.0,-73.917713,40.82064700000001,1.0
2948.0,-73.90301000000001,40.81631800000002,1.0
2949.0,-73.904,40.81651399999999,1.0
2950.0,-73.8234026,40.8656819,1.0
2951.0,-73.8296762,40.83540639999999,1.0
2952.0,-73.837058,40.841339000000005,1.0
2953.0,-73.834673,40.841390999999994,1.0
2954.0,-73.884756,40.8422733,1.0
2955.0,-73.88339030000002,40.843867,1.0
2956.0,-73.882429,40.844981,1.0
2957.0,-73.881764,40.84576400000001,1.0
2958.0,-73.8440833,40.8291688,1.0
2959.0,-73.8454379,40.8290373,1.0
2960.0,-73.85632959999998,40.8275149,1.0
2961.0,-73.8502032,40.8283398,1.0
2962.0,-73.9206232,40.8467968,1.0
2963.0,-73.9206609,40.846904800000004,1.0
2964.0,-73.916224,40.847559000000004,1.0
2965.0,-73.91633,40.847256,1.0
2966.0,-73.918623,40.846954,1.0
2967.0,-73.918062,40.840362,1.0
2968.0,-73.900567,40.83659200000001,1.0
2969.0,-73.899981,40.83764390000001,1.0
2970.0,-73.8982427,40.840728600000006,1.0
2971.0,-73.889518,40.851803000000004,1.0
2972.0,-73.89244,40.864041,1.0
2973.0,-73.890105,40.862616,1.0
2974.0,-73.89800620000001,40.8667421,1.0
2975.0,-73.8959985,40.865833800000004,1.0
2976.0,-73.8950908,40.865425900000005,1.0
2977.0,-73.861321,40.87312300000001,1.0
2978.0,-73.858432,40.873067,1.0
2979.0,-73.85749000000001,40.873049,1.0
2980.0,-73.856551,40.87303000000001,1.0
2981.0,-73.85554,40.873013,1.0
2982.0,-73.91399150000001,40.8165787,1.0
2983.0,-73.91485299999998,40.817129,1.0
2984.0,-73.9080787,40.8160301,1.0
2985.0,-73.9071577,40.81584620000001,1.0
2986.0,-73.9062412,40.8156521,1.0
2987.0,-73.90442460000001,40.8152738,1.0
2988.0,-73.91857,40.818691,1.0
2989.0,-73.9057119,40.9003723,1.0
2990.0,-73.9069524,40.89361670000001,1.0
2991.0,-73.910777,40.8616926,1.0
2992.0,-73.9014956,40.90520450000001,1.0
2993.0,-73.8999786,40.912030699999995,1.0
2994.0,-73.8785063,40.83417380000001,1.0
2995.0,-73.87730780000001,40.8287724,1.0
2996.0,-73.87792100000001,40.831389,1.0
2997.0,-73.9012471,40.85448220000001,1.0
2998.0,-73.90168920000002,40.8545554,1.0
2999.0,-73.9018779,40.8545884,1.0
3000.0,-73.9020439,40.854616699999994,1.0
3001.0,-73.902988,40.854772999999994,1.0
3002.0,-73.9039715,40.85496349999999,1.0
3003.0,-73.904727,40.85537,1.0
3004.0,-73.9055814,40.8558037,1.0
3005.0,-73.8971122,40.8985931,1.0
3006.0,-73.8250923,40.8443111,1.0
3007.0,-73.824146,40.8442695,1.0
3008.0,-73.8232285,40.8442355,1.0
3009.0,-73.8222797,40.8442004,1.0
3010.0,-73.8203749,40.8441299,1.0
3011.0,-73.88758810000002,40.8842697,1.0
3012.0,-73.8970201,40.8978842,1.0
3013.0,-73.9064003,40.8995841,1.0
3014.0,-73.9068604,40.8992077,1.0
3015.0,-73.907007,40.8992597,1.0
3016.0,-73.9182683,40.8029463,1.0
3017.0,-73.91761350000002,40.80267009999999,1.0
3018.0,-73.83825550000002,40.88865069999999,1.0
3019.0,-73.841592,40.897462000000004,1.0
3020.0,-73.8444338,40.904199600000005,1.0
3021.0,-73.844178,40.903558999999994,1.0
3022.0,-73.8425652,40.9000196,1.0
3023.0,-73.8802139,40.80941350000001,1.0
3024.0,-73.8803435,40.809405100000006,1.0
3025.0,-73.83731840000002,40.844374,0.0
3026.0,-73.8386784,40.84335029999999,0.0
3027.0,-73.851799,40.842648000000004,1.0
3028.0,-73.857183,40.876196,1.0
3029.0,-73.856782,40.87692600000001,1.0
3030.0,-73.855719,40.878851,1.0
3031.0,-73.85493700000002,40.880245,1.0
3032.0,-73.854122,40.881637,1.0
3033.0,-73.853243,40.88302000000001,1.0
3034.0,-73.852806,40.883709999999994,1.0
3035.0,-73.851494,40.885777000000004,1.0
